DoctorID,Region,Specialization,Disease,Drug,NumPrescriptions
Doc_11982,Lucknow,Neurologist,Skin Infection,Clindamycin,290
Doc_11982,Lucknow,Neurologist,Cancer,Doxorubicin,491
Doc_11982,Lucknow,Neurologist,Stroke,Warfarin,45
Doc_11983,Chennai,Oncologist,Diabetes,Insulin,217
Doc_11983,Chennai,Oncologist,Heart Disease,Atorvastatin,479
Doc_11983,Chennai,Oncologist,Cancer,Doxorubicin,291
Doc_11983,Chennai,Oncologist,Liver Disease,Silymarin,337
Doc_11983,Chennai,Oncologist,Hypertension,Metoprolol,263
Doc_11984,Bangalore,Cardiologist,Diabetes,Glipizide,104
Doc_11984,Bangalore,Cardiologist,Stroke,Clopidogrel,204
Doc_11984,Bangalore,Cardiologist,Liver Disease,Silymarin,304
Doc_11984,Bangalore,Cardiologist,Skin Infection,Mupirocin,64
Doc_11985,Bangalore,Endocrinologist,Cancer,Cisplatin,261
Doc_11985,Bangalore,Endocrinologist,Asthma,Montelukast,213
Doc_11985,Bangalore,Endocrinologist,Liver Disease,Tenofovir,302
Doc_11986,Pune,General Physician,Stroke,Clopidogrel,221
Doc_11986,Pune,General Physician,Heart Disease,Aspirin,415
Doc_11986,Pune,General Physician,Liver Disease,Silymarin,483
Doc_11986,Pune,General Physician,Hypertension,Amlodipine,90
Doc_11986,Pune,General Physician,Skin Infection,Mupirocin,409
Doc_11987,Chennai,Neurologist,Skin Infection,Clindamycin,440
Doc_11987,Chennai,Neurologist,Hypertension,Amlodipine,369
Doc_11987,Chennai,Neurologist,Cancer,Cisplatin,336
Doc_11988,Lucknow,Endocrinologist,Hypertension,Metoprolol,495
Doc_11989,Chennai,Pulmonologist,Stroke,Clopidogrel,492
Doc_11990,Pune,Gastroenterologist,Skin Infection,Clindamycin,351
Doc_11990,Pune,Gastroenterologist,Cancer,Cisplatin,287
Doc_11990,Pune,Gastroenterologist,Diabetes,Glipizide,395
Doc_11991,Hyderabad,Pulmonologist,Asthma,Montelukast,329
Doc_11992,Ahmedabad,Gastroenterologist,Heart Disease,Clopidogrel,329
Doc_11992,Ahmedabad,Gastroenterologist,Cancer,Cisplatin,109
Doc_11993,Lucknow,Neurologist,Liver Disease,Ursodeoxycholic Acid,396
Doc_11993,Lucknow,Neurologist,Diabetes,Insulin,33
Doc_11993,Lucknow,Neurologist,Hypertension,Amlodipine,307
Doc_11993,Lucknow,Neurologist,Heart Disease,Aspirin,75
Doc_11993,Lucknow,Neurologist,Stroke,Clopidogrel,147
Doc_11994,Jaipur,Dermatologist,Liver Disease,Ursodeoxycholic Acid,488
Doc_11994,Jaipur,Dermatologist,Cancer,Cisplatin,175
Doc_11994,Jaipur,Dermatologist,Asthma,Montelukast,83
Doc_11994,Jaipur,Dermatologist,Stroke,Clopidogrel,163
Doc_11994,Jaipur,Dermatologist,Hypertension,Amlodipine,376
Doc_11995,Delhi,Cardiologist,Stroke,Warfarin,36
Doc_11996,Delhi,Gastroenterologist,Heart Disease,Aspirin,487
Doc_11996,Delhi,Gastroenterologist,Skin Infection,Mupirocin,369
Doc_11996,Delhi,Gastroenterologist,Cancer,Paclitaxel,71
Doc_11996,Delhi,Gastroenterologist,Stroke,Clopidogrel,211
Doc_11997,Kolkata,Cardiologist,Cancer,Cisplatin,463
Doc_11997,Kolkata,Cardiologist,Liver Disease,Tenofovir,463
Doc_11998,Hyderabad,Oncologist,Hypertension,Metoprolol,339
Doc_11998,Hyderabad,Oncologist,Asthma,Salbutamol,138
Doc_11998,Hyderabad,Oncologist,Cancer,Doxorubicin,91
Doc_11998,Hyderabad,Oncologist,Skin Infection,Clindamycin,226
Doc_11998,Hyderabad,Oncologist,Liver Disease,Ursodeoxycholic Acid,297
Doc_11999,Ahmedabad,Oncologist,Asthma,Budesonide,307
Doc_11999,Ahmedabad,Oncologist,Heart Disease,Aspirin,148
Doc_11999,Ahmedabad,Oncologist,Stroke,Warfarin,265
Doc_11999,Ahmedabad,Oncologist,Cancer,Doxorubicin,312
Doc_12000,Lucknow,Endocrinologist,Stroke,Alteplase,86
Doc_12001,Bangalore,Oncologist,Cancer,Cisplatin,469
Doc_12001,Bangalore,Oncologist,Asthma,Salbutamol,153
Doc_12001,Bangalore,Oncologist,Skin Infection,Clindamycin,159
Doc_12001,Bangalore,Oncologist,Heart Disease,Clopidogrel,252
Doc_12002,Mumbai,Gastroenterologist,Skin Infection,Amoxicillin,169
Doc_12002,Mumbai,Gastroenterologist,Cancer,Paclitaxel,399
Doc_12003,Pune,Pulmonologist,Diabetes,Insulin,157
Doc_12004,Pune,General Physician,Heart Disease,Atorvastatin,358
Doc_12005,Kolkata,General Physician,Diabetes,Insulin,389
Doc_12005,Kolkata,General Physician,Heart Disease,Aspirin,116
Doc_12005,Kolkata,General Physician,Liver Disease,Silymarin,315
Doc_12006,Delhi,Dermatologist,Skin Infection,Mupirocin,250
Doc_12007,Lucknow,Cardiologist,Heart Disease,Aspirin,447
Doc_12007,Lucknow,Cardiologist,Asthma,Montelukast,21
Doc_12007,Lucknow,Cardiologist,Hypertension,Metoprolol,251
Doc_12008,Lucknow,Gastroenterologist,Asthma,Budesonide,53
Doc_12008,Lucknow,Gastroenterologist,Skin Infection,Amoxicillin,212
Doc_12009,Jaipur,Pulmonologist,Hypertension,Losartan,52
Doc_12009,Jaipur,Pulmonologist,Diabetes,Glipizide,203
Doc_12009,Jaipur,Pulmonologist,Asthma,Salbutamol,239
Doc_12010,Hyderabad,Cardiologist,Heart Disease,Aspirin,131
Doc_12010,Hyderabad,Cardiologist,Cancer,Paclitaxel,374
Doc_12011,Kolkata,Endocrinologist,Liver Disease,Ursodeoxycholic Acid,119
Doc_12011,Kolkata,Endocrinologist,Hypertension,Metoprolol,376
Doc_12011,Kolkata,Endocrinologist,Diabetes,Glipizide,41
Doc_12011,Kolkata,Endocrinologist,Skin Infection,Mupirocin,60
Doc_12012,Lucknow,Gastroenterologist,Asthma,Budesonide,116
Doc_12012,Lucknow,Gastroenterologist,Diabetes,Glipizide,372
Doc_12012,Lucknow,Gastroenterologist,Skin Infection,Clindamycin,237
Doc_12012,Lucknow,Gastroenterologist,Hypertension,Amlodipine,488
Doc_12013,Mumbai,Cardiologist,Stroke,Warfarin,387
Doc_12013,Mumbai,Cardiologist,Liver Disease,Tenofovir,482
Doc_12014,Pune,Dermatologist,Diabetes,Metformin,319
Doc_12014,Pune,Dermatologist,Asthma,Salbutamol,441
Doc_12014,Pune,Dermatologist,Heart Disease,Aspirin,294
Doc_12014,Pune,Dermatologist,Stroke,Alteplase,334
Doc_12014,Pune,Dermatologist,Liver Disease,Ursodeoxycholic Acid,360
Doc_12015,Hyderabad,Neurologist,Cancer,Cisplatin,181
Doc_12015,Hyderabad,Neurologist,Hypertension,Metoprolol,171
Doc_12015,Hyderabad,Neurologist,Asthma,Budesonide,224
Doc_12015,Hyderabad,Neurologist,Stroke,Warfarin,37
Doc_12015,Hyderabad,Neurologist,Diabetes,Insulin,63
Doc_12016,Hyderabad,Gastroenterologist,Heart Disease,Clopidogrel,59
Doc_12016,Hyderabad,Gastroenterologist,Skin Infection,Mupirocin,355
Doc_12016,Hyderabad,Gastroenterologist,Stroke,Clopidogrel,156
Doc_12016,Hyderabad,Gastroenterologist,Hypertension,Metoprolol,117
Doc_12016,Hyderabad,Gastroenterologist,Cancer,Doxorubicin,46
Doc_12017,Ahmedabad,Cardiologist,Asthma,Montelukast,371
Doc_12017,Ahmedabad,Cardiologist,Stroke,Warfarin,498
Doc_12017,Ahmedabad,Cardiologist,Diabetes,Glipizide,264
Doc_12017,Ahmedabad,Cardiologist,Liver Disease,Ursodeoxycholic Acid,385
Doc_12017,Ahmedabad,Cardiologist,Skin Infection,Clindamycin,196
Doc_12018,Jaipur,Pulmonologist,Asthma,Montelukast,343
Doc_12018,Jaipur,Pulmonologist,Cancer,Doxorubicin,64
Doc_12018,Jaipur,Pulmonologist,Skin Infection,Amoxicillin,256
Doc_12018,Jaipur,Pulmonologist,Hypertension,Losartan,226
Doc_12018,Jaipur,Pulmonologist,Diabetes,Metformin,462
Doc_12019,Mumbai,Pulmonologist,Stroke,Alteplase,145
Doc_12019,Mumbai,Pulmonologist,Diabetes,Glipizide,344
Doc_12019,Mumbai,Pulmonologist,Liver Disease,Ursodeoxycholic Acid,435
Doc_12020,Ahmedabad,Gastroenterologist,Liver Disease,Tenofovir,18
Doc_12020,Ahmedabad,Gastroenterologist,Hypertension,Losartan,19
Doc_12020,Ahmedabad,Gastroenterologist,Stroke,Clopidogrel,439
Doc_12020,Ahmedabad,Gastroenterologist,Diabetes,Metformin,267
Doc_12021,Mumbai,Cardiologist,Stroke,Clopidogrel,494
Doc_12021,Mumbai,Cardiologist,Cancer,Paclitaxel,239
Doc_12021,Mumbai,Cardiologist,Skin Infection,Amoxicillin,218
Doc_12021,Mumbai,Cardiologist,Diabetes,Insulin,18
Doc_12021,Mumbai,Cardiologist,Heart Disease,Aspirin,336
Doc_12022,Ahmedabad,Oncologist,Skin Infection,Mupirocin,170
Doc_12022,Ahmedabad,Oncologist,Liver Disease,Tenofovir,478
Doc_12022,Ahmedabad,Oncologist,Hypertension,Metoprolol,145
Doc_12022,Ahmedabad,Oncologist,Stroke,Clopidogrel,144
Doc_12022,Ahmedabad,Oncologist,Heart Disease,Aspirin,284
Doc_12023,Hyderabad,Gastroenterologist,Liver Disease,Tenofovir,28
Doc_12023,Hyderabad,Gastroenterologist,Stroke,Clopidogrel,150
Doc_12023,Hyderabad,Gastroenterologist,Hypertension,Metoprolol,33
Doc_12024,Mumbai,Endocrinologist,Skin Infection,Clindamycin,46
Doc_12024,Mumbai,Endocrinologist,Hypertension,Losartan,344
Doc_12024,Mumbai,Endocrinologist,Stroke,Alteplase,129
Doc_12025,Chennai,Pulmonologist,Liver Disease,Tenofovir,383
Doc_12026,Ahmedabad,Gastroenterologist,Stroke,Alteplase,134
Doc_12026,Ahmedabad,Gastroenterologist,Asthma,Budesonide,419
Doc_12027,Mumbai,General Physician,Asthma,Salbutamol,459
Doc_12027,Mumbai,General Physician,Heart Disease,Aspirin,412
Doc_12027,Mumbai,General Physician,Skin Infection,Mupirocin,177
Doc_12028,Ahmedabad,Pulmonologist,Hypertension,Metoprolol,288
Doc_12028,Ahmedabad,Pulmonologist,Cancer,Paclitaxel,72
Doc_12028,Ahmedabad,Pulmonologist,Stroke,Clopidogrel,379
Doc_12028,Ahmedabad,Pulmonologist,Diabetes,Insulin,190
Doc_12029,Delhi,Gastroenterologist,Skin Infection,Clindamycin,454
Doc_12029,Delhi,Gastroenterologist,Liver Disease,Tenofovir,128
Doc_12029,Delhi,Gastroenterologist,Cancer,Cisplatin,94
Doc_12030,Bangalore,General Physician,Stroke,Warfarin,20
Doc_12031,Ahmedabad,Cardiologist,Diabetes,Insulin,285
Doc_12031,Ahmedabad,Cardiologist,Asthma,Montelukast,396
Doc_12031,Ahmedabad,Cardiologist,Stroke,Alteplase,251
Doc_12031,Ahmedabad,Cardiologist,Hypertension,Amlodipine,451
Doc_12031,Ahmedabad,Cardiologist,Heart Disease,Clopidogrel,106
Doc_12032,Lucknow,Endocrinologist,Hypertension,Losartan,428
Doc_12032,Lucknow,Endocrinologist,Heart Disease,Atorvastatin,262
Doc_12032,Lucknow,Endocrinologist,Skin Infection,Mupirocin,365
Doc_12033,Hyderabad,Pulmonologist,Diabetes,Insulin,436
Doc_12033,Hyderabad,Pulmonologist,Skin Infection,Mupirocin,396
Doc_12033,Hyderabad,Pulmonologist,Hypertension,Metoprolol,173
Doc_12034,Lucknow,Cardiologist,Cancer,Cisplatin,316
Doc_12035,Ahmedabad,Endocrinologist,Hypertension,Amlodipine,317
Doc_12035,Ahmedabad,Endocrinologist,Diabetes,Insulin,111
Doc_12035,Ahmedabad,Endocrinologist,Asthma,Budesonide,45
Doc_12035,Ahmedabad,Endocrinologist,Stroke,Clopidogrel,318
Doc_12036,Chennai,Endocrinologist,Asthma,Montelukast,194
Doc_12036,Chennai,Endocrinologist,Cancer,Doxorubicin,74
Doc_12037,Lucknow,Neurologist,Cancer,Paclitaxel,497
Doc_12037,Lucknow,Neurologist,Stroke,Clopidogrel,108
Doc_12037,Lucknow,Neurologist,Hypertension,Metoprolol,139
Doc_12037,Lucknow,Neurologist,Diabetes,Glipizide,80
Doc_12037,Lucknow,Neurologist,Heart Disease,Atorvastatin,241
Doc_12038,Bangalore,General Physician,Hypertension,Metoprolol,325
Doc_12038,Bangalore,General Physician,Heart Disease,Aspirin,60
Doc_12039,Hyderabad,Oncologist,Liver Disease,Ursodeoxycholic Acid,270
Doc_12039,Hyderabad,Oncologist,Hypertension,Amlodipine,370
Doc_12039,Hyderabad,Oncologist,Cancer,Paclitaxel,126
Doc_12039,Hyderabad,Oncologist,Skin Infection,Mupirocin,371
Doc_12040,Pune,Neurologist,Heart Disease,Atorvastatin,222
Doc_12041,Pune,Gastroenterologist,Stroke,Clopidogrel,422
Doc_12042,Lucknow,General Physician,Diabetes,Metformin,175
Doc_12042,Lucknow,General Physician,Heart Disease,Atorvastatin,298
Doc_12042,Lucknow,General Physician,Skin Infection,Amoxicillin,361
Doc_12042,Lucknow,General Physician,Stroke,Alteplase,306
Doc_12043,Chennai,Dermatologist,Liver Disease,Tenofovir,127
Doc_12043,Chennai,Dermatologist,Cancer,Doxorubicin,190
Doc_12043,Chennai,Dermatologist,Diabetes,Metformin,254
Doc_12043,Chennai,Dermatologist,Hypertension,Losartan,256
Doc_12044,Hyderabad,Pulmonologist,Stroke,Warfarin,493
Doc_12044,Hyderabad,Pulmonologist,Heart Disease,Atorvastatin,319
Doc_12044,Hyderabad,Pulmonologist,Liver Disease,Tenofovir,88
Doc_12045,Jaipur,Endocrinologist,Hypertension,Metoprolol,337
Doc_12045,Jaipur,Endocrinologist,Stroke,Alteplase,199
Doc_12045,Jaipur,Endocrinologist,Asthma,Montelukast,206
Doc_12045,Jaipur,Endocrinologist,Skin Infection,Mupirocin,201
Doc_12045,Jaipur,Endocrinologist,Diabetes,Insulin,255
Doc_12046,Ahmedabad,Endocrinologist,Stroke,Clopidogrel,241
Doc_12047,Lucknow,Dermatologist,Heart Disease,Aspirin,445
Doc_12047,Lucknow,Dermatologist,Asthma,Salbutamol,98
Doc_12047,Lucknow,Dermatologist,Stroke,Alteplase,386
Doc_12047,Lucknow,Dermatologist,Hypertension,Amlodipine,136
Doc_12048,Mumbai,Gastroenterologist,Stroke,Clopidogrel,86
Doc_12049,Jaipur,Cardiologist,Heart Disease,Clopidogrel,414
Doc_12049,Jaipur,Cardiologist,Asthma,Budesonide,371
Doc_12050,Pune,Oncologist,Asthma,Montelukast,86
Doc_12051,Chennai,General Physician,Asthma,Montelukast,429
Doc_12051,Chennai,General Physician,Stroke,Clopidogrel,189
Doc_12051,Chennai,General Physician,Cancer,Doxorubicin,282
Doc_12051,Chennai,General Physician,Hypertension,Amlodipine,180
Doc_12052,Lucknow,Cardiologist,Stroke,Warfarin,144
Doc_12052,Lucknow,Cardiologist,Skin Infection,Amoxicillin,330
Doc_12052,Lucknow,Cardiologist,Diabetes,Metformin,251
Doc_12052,Lucknow,Cardiologist,Hypertension,Losartan,442
Doc_12052,Lucknow,Cardiologist,Heart Disease,Clopidogrel,325
Doc_12053,Delhi,Endocrinologist,Hypertension,Metoprolol,196
Doc_12053,Delhi,Endocrinologist,Asthma,Montelukast,129
Doc_12054,Jaipur,Oncologist,Liver Disease,Silymarin,263
Doc_12054,Jaipur,Oncologist,Skin Infection,Amoxicillin,424
Doc_12054,Jaipur,Oncologist,Asthma,Salbutamol,254
Doc_12054,Jaipur,Oncologist,Diabetes,Insulin,222
Doc_12055,Chennai,General Physician,Diabetes,Metformin,261
Doc_12055,Chennai,General Physician,Heart Disease,Atorvastatin,392
Doc_12056,Delhi,Endocrinologist,Heart Disease,Clopidogrel,192
Doc_12056,Delhi,Endocrinologist,Liver Disease,Ursodeoxycholic Acid,36
Doc_12056,Delhi,Endocrinologist,Skin Infection,Clindamycin,122
Doc_12057,Hyderabad,General Physician,Heart Disease,Clopidogrel,102
Doc_12058,Chennai,Cardiologist,Diabetes,Metformin,52
Doc_12058,Chennai,Cardiologist,Skin Infection,Clindamycin,157
Doc_12058,Chennai,Cardiologist,Hypertension,Losartan,81
Doc_12058,Chennai,Cardiologist,Liver Disease,Tenofovir,374
Doc_12058,Chennai,Cardiologist,Cancer,Doxorubicin,438
Doc_12059,Kolkata,Neurologist,Skin Infection,Clindamycin,482
Doc_12059,Kolkata,Neurologist,Diabetes,Glipizide,230
Doc_12059,Kolkata,Neurologist,Cancer,Paclitaxel,302
Doc_12059,Kolkata,Neurologist,Asthma,Salbutamol,56
Doc_12060,Bangalore,Pulmonologist,Cancer,Paclitaxel,175
Doc_12060,Bangalore,Pulmonologist,Heart Disease,Atorvastatin,352
Doc_12060,Bangalore,Pulmonologist,Skin Infection,Amoxicillin,89
Doc_12060,Bangalore,Pulmonologist,Liver Disease,Tenofovir,424
Doc_12060,Bangalore,Pulmonologist,Diabetes,Insulin,168
Doc_12061,Kolkata,Neurologist,Diabetes,Metformin,336
Doc_12061,Kolkata,Neurologist,Liver Disease,Tenofovir,243
Doc_12061,Kolkata,Neurologist,Cancer,Paclitaxel,105
Doc_12061,Kolkata,Neurologist,Skin Infection,Mupirocin,203
Doc_12062,Jaipur,Cardiologist,Stroke,Warfarin,321
Doc_12062,Jaipur,Cardiologist,Cancer,Cisplatin,209
Doc_12063,Lucknow,General Physician,Liver Disease,Ursodeoxycholic Acid,485
Doc_12063,Lucknow,General Physician,Diabetes,Insulin,366
Doc_12063,Lucknow,General Physician,Heart Disease,Clopidogrel,127
Doc_12063,Lucknow,General Physician,Stroke,Alteplase,446
Doc_12064,Delhi,General Physician,Liver Disease,Ursodeoxycholic Acid,199
Doc_12065,Kolkata,General Physician,Stroke,Alteplase,60
Doc_12065,Kolkata,General Physician,Asthma,Montelukast,451
Doc_12066,Pune,Pulmonologist,Heart Disease,Clopidogrel,286
Doc_12066,Pune,Pulmonologist,Asthma,Budesonide,105
Doc_12066,Pune,Pulmonologist,Skin Infection,Mupirocin,169
Doc_12066,Pune,Pulmonologist,Cancer,Cisplatin,64
Doc_12066,Pune,Pulmonologist,Hypertension,Metoprolol,108
Doc_12067,Mumbai,General Physician,Cancer,Cisplatin,17
Doc_12067,Mumbai,General Physician,Skin Infection,Clindamycin,86
Doc_12067,Mumbai,General Physician,Heart Disease,Atorvastatin,445
Doc_12067,Mumbai,General Physician,Hypertension,Losartan,334
Doc_12068,Mumbai,Dermatologist,Asthma,Salbutamol,311
Doc_12068,Mumbai,Dermatologist,Stroke,Alteplase,116
Doc_12068,Mumbai,Dermatologist,Hypertension,Losartan,274
Doc_12068,Mumbai,Dermatologist,Skin Infection,Clindamycin,488
Doc_12068,Mumbai,Dermatologist,Diabetes,Metformin,207
Doc_12069,Delhi,Gastroenterologist,Hypertension,Amlodipine,495
Doc_12069,Delhi,Gastroenterologist,Asthma,Budesonide,127
Doc_12069,Delhi,Gastroenterologist,Liver Disease,Tenofovir,405
Doc_12070,Chennai,Gastroenterologist,Hypertension,Amlodipine,261
Doc_12070,Chennai,Gastroenterologist,Heart Disease,Atorvastatin,21
Doc_12070,Chennai,Gastroenterologist,Diabetes,Metformin,268
Doc_12070,Chennai,Gastroenterologist,Stroke,Warfarin,331
Doc_12070,Chennai,Gastroenterologist,Cancer,Cisplatin,12
Doc_12071,Kolkata,Oncologist,Cancer,Doxorubicin,30
Doc_12072,Delhi,Oncologist,Heart Disease,Clopidogrel,32
Doc_12072,Delhi,Oncologist,Hypertension,Losartan,15
Doc_12073,Hyderabad,Pulmonologist,Diabetes,Metformin,94
Doc_12073,Hyderabad,Pulmonologist,Hypertension,Losartan,171
Doc_12073,Hyderabad,Pulmonologist,Asthma,Budesonide,50
Doc_12073,Hyderabad,Pulmonologist,Heart Disease,Aspirin,36
Doc_12073,Hyderabad,Pulmonologist,Liver Disease,Silymarin,214
Doc_12074,Ahmedabad,Endocrinologist,Skin Infection,Mupirocin,429
Doc_12074,Ahmedabad,Endocrinologist,Asthma,Montelukast,281
Doc_12074,Ahmedabad,Endocrinologist,Liver Disease,Ursodeoxycholic Acid,175
Doc_12074,Ahmedabad,Endocrinologist,Cancer,Cisplatin,148
Doc_12075,Delhi,General Physician,Hypertension,Amlodipine,399
Doc_12075,Delhi,General Physician,Stroke,Alteplase,34
Doc_12076,Ahmedabad,Pulmonologist,Diabetes,Metformin,414
Doc_12076,Ahmedabad,Pulmonologist,Hypertension,Metoprolol,87
Doc_12076,Ahmedabad,Pulmonologist,Stroke,Alteplase,464
Doc_12077,Pune,Dermatologist,Diabetes,Insulin,248
Doc_12077,Pune,Dermatologist,Asthma,Montelukast,277
Doc_12077,Pune,Dermatologist,Hypertension,Amlodipine,180
Doc_12077,Pune,Dermatologist,Skin Infection,Clindamycin,485
Doc_12077,Pune,Dermatologist,Stroke,Warfarin,31
Doc_12078,Mumbai,Cardiologist,Skin Infection,Mupirocin,314
Doc_12078,Mumbai,Cardiologist,Hypertension,Amlodipine,388
Doc_12078,Mumbai,Cardiologist,Stroke,Warfarin,10
Doc_12078,Mumbai,Cardiologist,Diabetes,Metformin,315
Doc_12078,Mumbai,Cardiologist,Asthma,Budesonide,156
Doc_12079,Delhi,Pulmonologist,Asthma,Budesonide,348
Doc_12079,Delhi,Pulmonologist,Cancer,Paclitaxel,231
Doc_12079,Delhi,Pulmonologist,Heart Disease,Clopidogrel,418
Doc_12079,Delhi,Pulmonologist,Diabetes,Glipizide,81
Doc_12079,Delhi,Pulmonologist,Skin Infection,Clindamycin,69
Doc_12080,Delhi,Pulmonologist,Asthma,Montelukast,255
Doc_12080,Delhi,Pulmonologist,Heart Disease,Clopidogrel,111
Doc_12080,Delhi,Pulmonologist,Cancer,Paclitaxel,493
Doc_12080,Delhi,Pulmonologist,Stroke,Warfarin,23
Doc_12081,Lucknow,Dermatologist,Hypertension,Metoprolol,382
Doc_12081,Lucknow,Dermatologist,Cancer,Doxorubicin,222
Doc_12081,Lucknow,Dermatologist,Heart Disease,Aspirin,82
Doc_12082,Jaipur,Gastroenterologist,Stroke,Warfarin,20
Doc_12082,Jaipur,Gastroenterologist,Diabetes,Insulin,206
Doc_12082,Jaipur,Gastroenterologist,Liver Disease,Silymarin,295
Doc_12082,Jaipur,Gastroenterologist,Cancer,Cisplatin,450
Doc_12083,Hyderabad,Pulmonologist,Skin Infection,Amoxicillin,467
Doc_12083,Hyderabad,Pulmonologist,Heart Disease,Atorvastatin,286
Doc_12083,Hyderabad,Pulmonologist,Stroke,Warfarin,72
Doc_12083,Hyderabad,Pulmonologist,Hypertension,Losartan,74
Doc_12083,Hyderabad,Pulmonologist,Cancer,Cisplatin,306
Doc_12084,Bangalore,General Physician,Diabetes,Glipizide,171
Doc_12085,Hyderabad,Neurologist,Liver Disease,Tenofovir,178
Doc_12085,Hyderabad,Neurologist,Cancer,Paclitaxel,431
Doc_12085,Hyderabad,Neurologist,Diabetes,Glipizide,324
Doc_12086,Jaipur,Pulmonologist,Liver Disease,Silymarin,117
Doc_12086,Jaipur,Pulmonologist,Cancer,Cisplatin,323
Doc_12087,Hyderabad,Oncologist,Hypertension,Amlodipine,366
Doc_12087,Hyderabad,Oncologist,Asthma,Budesonide,367
Doc_12087,Hyderabad,Oncologist,Stroke,Warfarin,140
Doc_12088,Chennai,Dermatologist,Skin Infection,Amoxicillin,353
Doc_12089,Jaipur,Cardiologist,Heart Disease,Aspirin,340
Doc_12089,Jaipur,Cardiologist,Hypertension,Amlodipine,142
Doc_12089,Jaipur,Cardiologist,Diabetes,Metformin,442
Doc_12090,Hyderabad,Gastroenterologist,Stroke,Clopidogrel,492
Doc_12090,Hyderabad,Gastroenterologist,Diabetes,Insulin,240
Doc_12090,Hyderabad,Gastroenterologist,Skin Infection,Clindamycin,45
Doc_12090,Hyderabad,Gastroenterologist,Asthma,Montelukast,342
Doc_12090,Hyderabad,Gastroenterologist,Heart Disease,Atorvastatin,117
Doc_12091,Jaipur,General Physician,Heart Disease,Aspirin,303
Doc_12091,Jaipur,General Physician,Stroke,Warfarin,297
Doc_12091,Jaipur,General Physician,Liver Disease,Tenofovir,284
Doc_12092,Hyderabad,General Physician,Cancer,Cisplatin,380
Doc_12092,Hyderabad,General Physician,Stroke,Alteplase,449
Doc_12092,Hyderabad,General Physician,Asthma,Montelukast,315
Doc_12092,Hyderabad,General Physician,Skin Infection,Mupirocin,257
Doc_12093,Pune,Cardiologist,Asthma,Salbutamol,438
Doc_12093,Pune,Cardiologist,Stroke,Warfarin,425
Doc_12093,Pune,Cardiologist,Liver Disease,Silymarin,452
Doc_12093,Pune,Cardiologist,Diabetes,Metformin,36
Doc_12094,Bangalore,Dermatologist,Hypertension,Metoprolol,182
Doc_12094,Bangalore,Dermatologist,Asthma,Budesonide,351
Doc_12094,Bangalore,Dermatologist,Liver Disease,Tenofovir,288
Doc_12095,Bangalore,Neurologist,Diabetes,Insulin,40
Doc_12096,Kolkata,Dermatologist,Liver Disease,Tenofovir,192
Doc_12096,Kolkata,Dermatologist,Hypertension,Losartan,34
Doc_12097,Bangalore,Neurologist,Hypertension,Metoprolol,279
Doc_12097,Bangalore,Neurologist,Asthma,Salbutamol,461
Doc_12097,Bangalore,Neurologist,Stroke,Warfarin,417
Doc_12097,Bangalore,Neurologist,Skin Infection,Mupirocin,476
Doc_12097,Bangalore,Neurologist,Liver Disease,Silymarin,152
Doc_12098,Mumbai,Pulmonologist,Heart Disease,Clopidogrel,453
Doc_12098,Mumbai,Pulmonologist,Asthma,Budesonide,369
Doc_12098,Mumbai,Pulmonologist,Liver Disease,Ursodeoxycholic Acid,128
Doc_12098,Mumbai,Pulmonologist,Stroke,Warfarin,454
Doc_12098,Mumbai,Pulmonologist,Diabetes,Glipizide,169
Doc_12099,Lucknow,Pulmonologist,Skin Infection,Mupirocin,42
Doc_12099,Lucknow,Pulmonologist,Stroke,Clopidogrel,281
Doc_12099,Lucknow,Pulmonologist,Diabetes,Metformin,240
Doc_12099,Lucknow,Pulmonologist,Liver Disease,Tenofovir,19
Doc_12100,Kolkata,Pulmonologist,Heart Disease,Aspirin,419
Doc_12100,Kolkata,Pulmonologist,Liver Disease,Tenofovir,318
Doc_12101,Chennai,Gastroenterologist,Skin Infection,Amoxicillin,195
Doc_12102,Delhi,Cardiologist,Asthma,Montelukast,244
